Time,Method,Row,Identifier 1,Identifier 2,Comment,Preparation,Component,Peak Nr.,Rt,Width,Ampl. 2,Area 2,Ampl. 3,Area 3,BGD 2,BGD 3,Area All,Is Ref.?,d 2H/1H,rd 3H2/2H2,rR 3H2/2H2
20:30:28,H2 60m 6C_ramp 1.4 mL Flow Standards,34,ACAL2,standard_control_drift,,20,C31 Alkane,11,2048.6,11.7,5125,19.365,1319,0.005,199.0,102.1,19.371,0,-276.203,50.504,0.2767300
20:30:28,H2 60m 6C_ramp 1.4 mL Flow Standards,34,ACAL2,standard_control_drift,,20,C30 FAME,12,2213.9,13.0,4079,17.989,1119,0.006,213.7,106.6,17.994,0,-197.506,164.722,0.3068182
21:16:20,H2 60m 6C_ramp 1.4 mL Flow Standards,35,ACAL2,control,,10,Ref 1,1,30.1,14.0,5412,57.893,1523,0.015,119.3,82.4,57.908,0,-311.163,-0.237,0.2633901
21:16:20,H2 60m 6C_ramp 1.4 mL Flow Standards,35,ACAL2,control,,10,Ref 2,2,71.9,14.0,5411,57.954,1522,0.015,119.5,82.5,57.970,0,-311.366,-0.531,0.2633126
21:16:20,H2 60m 6C_ramp 1.4 mL Flow Standards,35,ACAL2,control,,10,Ref 3,3,113.7,14.0,5412,57.366,1524,0.015,119.8,82.6,57.381,1,-311.000,0.000,0.2634525
21:16:20,H2 60m 6C_ramp 1.4 mL Flow Standards,35,ACAL2,control,,10,Ref 4,4,155.5,14.0,5416,57.912,1524,0.015,120.0,82.5,57.927,0,-311.325,-0.472,0.2633282
21:16:20,H2 60m 6C_ramp 1.4 mL Flow Standards,35,ACAL2,control,,10,Ref 5,5,197.3,14.0,5417,57.938,1525,0.015,120.2,82.5,57.953,0,-311.187,-0.272,0.2633809
21:16:20,H2 60m 6C_ramp 1.4 mL Flow Standards,35,ACAL2,control,,10,-,6,1466.8,10.2,3328,10.172,1047,0.004,135.2,84.5,10.176,0,-80.457,334.605,0.3516050
21:16:20,H2 60m 6C_ramp 1.4 mL Flow Standards,35,ACAL2,control,,10,C20 FAME,7,1490.2,9.6,2669,7.675,909,0.003,159.9,91.0,7.678,0,-22.557,418.640,0.3737443
21:16:20,H2 60m 6C_ramp 1.4 mL Flow Standards,35,ACAL2,control,,10,C25 Alkane,8,1627.3,9.8,3429,10.602,876,0.003,143.3,86.3,10.605,0,-257.315,77.917,0.2839799
21:16:20,H2 60m 6C_ramp 1.4 mL Flow Standards,35,ACAL2,control,,10,C27 Alkane,9,1776.9,11.1,3489,11.513,987,0.004,152.0,88.3,11.517,0,-183.230,185.442,0.3123078
21:16:20,H2 60m 6C_ramp 1.4 mL Flow Standards,35,ACAL2,control,,10,C29 Alkane,10,1916.5,10.0,3606,11.714,1136,0.004,169.3,93.4,11.718,0,-98.483,308.443,0.3447127
21:16:20,H2 60m 6C_ramp 1.4 mL Flow Standards,35,ACAL2,control,,10,C31 Alkane,11,2047.8,10.2,3584,12.095,940,0.003,202.4,103.1,12.099,0,-268.325,61.937,0.2797700
21:16:20,H2 60m 6C_ramp 1.4 mL Flow Standards,35,ACAL2,control,,10,C30 FAME,12,2212.3,10.9,2544,9.615,727,0.003,212.6,106.0,9.618,0,-187.965,178.570,0.3104974
22:02:10,H2 60m 6C_ramp 1.4 mL Flow Standards,36,ACAL2,control,,10,Ref 1,1,30.1,14.0,5405,57.687,1521,0.015,119.4,81.8,57.702,0,-311.081,-0.118,0.2633686
22:02:10,H2 60m 6C_ramp 1.4 mL Flow Standards,36,ACAL2,control,,10,Ref 2,2,71.9,14.0,5405,57.692,1521,0.015,119.5,81.8,57.707,0,-311.226,-0.328,0.2633135
22:02:10,H2 60m 6C_ramp 1.4 mL Flow Standards,36,ACAL2,control,,10,Ref 3,3,113.7,14.0,5404,57.726,1520,0.015,119.7,81.7,57.742,1,-311.000,0.000,0.2633997
22:02:10,H2 60m 6C_ramp 1.4 mL Flow Standards,36,ACAL2,control,,10,Ref 4,4,155.5,14.0,5409,58.000,1521,0.015,119.9,81.8,58.015,0,-311.266,-0.387,0.2632979
22:02:10,H2 60m 6C_ramp 1.4 mL Flow Standards,36,ACAL2,control,,10,Ref 5,5,197.3,14.0,5409,57.706,1522,0.015,120.1,81.7,57.721,0,-310.965,0.051,0.2634132
22:02:10,H2 60m 6C_ramp 1.4 mL Flow Standards,36,ACAL2,control,,10,-,6,1465.7,11.7,2698,9.748,862,0.003,137.1,84.3,9.752,0,-79.859,335.473,0.3517634
22:02:10,H2 60m 6C_ramp 1.4 mL Flow Standards,36,ACAL2,control,,10,C20 FAME,7,1489.1,11.1,2198,7.174,762,0.003,182.2,96.1,7.177,0,-13.028,432.470,0.3773121
22:02:10,H2 60m 6C_ramp 1.4 mL Flow Standards,36,ACAL2,control,,10,C25 Alkane,8,1626.2,11.9,3021,10.338,780,0.003,144.6,86.0,10.341,0,-255.815,80.094,0.2844966
22:02:10,H2 60m 6C_ramp 1.4 mL Flow Standards,36,ACAL2,control,,10,C27 Alkane,9,1775.9,13.4,3253,11.493,932,0.004,153.9,88.6,11.497,0,-184.099,184.182,0.3119131
22:02:10,H2 60m 6C_ramp 1.4 mL Flow Standards,36,ACAL2,control,,10,C29 Alkane,10,1915.7,11.7,3469,11.582,1097,0.004,171.1,93.3,11.586,0,-97.795,309.441,0.3449066
22:02:10,H2 60m 6C_ramp 1.4 mL Flow Standards,36,ACAL2,control,,10,C31 Alkane,11,2046.7,11.1,3530,12.012,920,0.003,205.7,103.3,12.015,0,-267.649,62.919,0.2799726
22:02:10,H2 60m 6C_ramp 1.4 mL Flow Standards,36,ACAL2,control,,10,C30 FAME,12,2211.4,10.9,2578,9.651,734,0.003,214.5,106.0,9.654,0,-187.250,179.608,0.3107085
22:47:59,H2 60m 6C_ramp 1.4 mL Flow Standards,37,LCA,size,,40,Ref 1,1,30.1,14.0,5404,57.828,1521,0.015,119.1,81.9,57.843,0,-310.794,0.300,0.2634686
22:47:59,H2 60m 6C_ramp 1.4 mL Flow Standards,37,LCA,size,,40,Ref 2,2,71.9,14.0,5403,57.727,1521,0.015,119.4,82.2,57.743,0,-311.138,-0.200,0.2633371
22:47:59,H2 60m 6C_ramp 1.4 mL Flow Standards,37,LCA,size,,40,Ref 3,3,113.7,14.0,5406,57.775,1521,0.015,119.6,82.2,57.790,1,-311.000,0.000,0.2633897
22:47:59,H2 60m 6C_ramp 1.4 mL Flow Standards,37,LCA,size,,40,Ref 4,4,155.5,14.0,5409,57.849,1521,0.015,119.8,82.1,57.864,0,-311.017,-0.025,0.2633830
22:47:59,H2 60m 6C_ramp 1.4 mL Flow Standards,37,LCA,size,,40,Ref 5,5,197.3,14.0,5408,57.967,1522,0.015,120.0,82.0,57.982,0,-310.779,0.320,0.2634741
22:47:59,H2 60m 6C_ramp 1.4 mL Flow Standards,37,LCA,size,,40,C21 Alkane,6,1296.8,13.8,6977,30.422,1923,0.009,133.4,83.9,30.431,0,-183.928,184.430,0.3119667
22:47:59,H2 60m 6C_ramp 1.4 mL Flow Standards,37,LCA,size,,40,C23 Alkane,7,1469.7,14.2,7384,32.092,2288,0.011,137.1,84.5,32.103,0,-91.216,318.990,0.3474083
22:47:59,H2 60m 6C_ramp 1.4 mL Flow Standards,37,LCA,size,,40,C25 Alkane,8,1630.2,14.2,7709,33.497,2051,0.010,143.8,86.2,33.507,0,-220.339,131.584,0.2980475
22:47:59,H2 60m 6C_ramp 1.4 mL Flow Standards,37,LCA,size,,40,C27 Alkane,9,1779.8,14.0,7780,34.549,2107,0.010,153.6,88.5,34.560,0,-221.145,130.414,0.2977393
22:47:59,H2 60m 6C_ramp 1.4 mL Flow Standards,37,LCA,size,,40,C29 Alkane,10,1919.7,14.0,7955,36.289,2241,0.011,171.1,93.4,36.300,0,-202.222,157.877,0.3049730
22:47:59,H2 60m 6C_ramp 1.4 mL Flow Standards,37,LCA,size,,40,C31 Alkane,11,2051.5,15.3,9069,45.753,2764,0.015,209.3,104.7,45.768,0,-145.992,239.489,0.3264686
22:47:59,H2 60m 6C_ramp 1.4 mL Flow Standards,37,LCA,size,,40,C33 Alkane,12,2189.7,16.9,7716,45.087,2287,0.015,212.4,105.8,45.102,0,-154.426,227.248,0.3232445
22:47:59,H2 60m 6C_ramp 1.4 mL Flow Standards,37,LCA,size,,40,C35 Alkane,13,2358.4,20.1,5909,43.667,1537,0.013,216.4,106.9,43.680,0,-209.316,147.581,0.3022611
23:33:49,H2 60m 6C_ramp 1.4 mL Flow Standards,38,LCA,size,,30,Ref 1,1,30.1,14.0,5405,57.727,1521,0.015,119.3,82.1,57.743,0,-310.944,0.081,0.2634654
23:33:49,H2 60m 6C_ramp 1.4 mL Flow Standards,38,LCA,size,,30,Ref 2,2,71.9,14.0,5404,57.757,1520,0.015,119.5,82.2,57.773,0,-311.014,-0.021,0.2634387
23:33:49,H2 60m 6C_ramp 1.4 mL Flow Standards,38,LCA,size,,30,Ref 3,3,113.7,14.0,5405,57.730,1522,0.015,119.7,82.2,57.745,1,-311.000,0.000,0.2634442
23:33:49,H2 60m 6C_ramp 1.4 mL Flow Standards,38,LCA,size,,30,Ref 4,4,155.5,14.0,5409,57.921,1522,0.015,119.9,82.3,57.936,0,-311.306,-0.444,0.2633272
23:33:49,H2 60m 6C_ramp 1.4 mL Flow Standards,38,LCA,size,,30,Ref 5,5,197.3,14.0,5409,57.854,1521,0.015,120.0,82.2,57.869,0,-311.369,-0.535,0.2633031
23:33:49,H2 60m 6C_ramp 1.4 mL Flow Standards,38,LCA,size,,30,C21 Alkane,6,1296.4,12.7,6363,25.369,1739,0.008,132.5,83.5,25.377,0,-183.011,185.761,0.3123817
23:33:49,H2 60m 6C_ramp 1.4 mL Flow Standards,38,LCA,size,,30,C23 Alkane,7,1469.1,12.7,6664,26.802,2025,0.009,136.5,83.9,26.812,0,-89.056,322.124,0.3483059
23:33:49,H2 60m 6C_ramp 1.4 mL Flow Standards,38,LCA,size,,30,C25 Alkane,8,1629.4,12.7,6893,27.952,1843,0.008,143.1,86.0,27.960,0,-218.391,134.411,0.2988541
23:33:49,H2 60m 6C_ramp 1.4 mL Flow Standards,38,LCA,size,,30,C27 Alkane,9,1779.0,13.0,7008,28.824,1880,0.009,152.3,88.1,28.833,0,-219.276,133.126,0.2985155
23:33:49,H2 60m 6C_ramp 1.4 mL Flow Standards,38,LCA,size,,30,C29 Alkane,10,1918.8,13.0,7043,30.189,1957,0.009,169.8,93.0,30.198,0,-200.634,160.183,0.3056433
23:33:49,H2 60m 6C_ramp 1.4 mL Flow Standards,38,LCA,size,,30,C31 Alkane,11,2050.5,14.4,8035,38.053,2434,0.012,206.5,104.2,38.065,0,-145.403,240.343,0.3267612
23:33:49,H2 60m 6C_ramp 1.4 mL Flow Standards,38,LCA,size,,30,C33 Alkane,12,2188.9,15.9,6768,37.473,1985,0.012,218.8,108.1,37.485,0,-153.758,228.218,0.3235670
23:33:49,H2 60m 6C_ramp 1.4 mL Flow Standards,38,LCA,size,,30,C35 Alkane,13,2356.9,18.6,5132,36.195,1381,0.011,214.4,105.9,36.206,0,-206.207,152.094,0.3035126
00:19:40,H2 60m 6C_ramp 1.4 mL Flow Standards,39,LCA,size,,20,Ref 1,1,30.1,14.0,5399,57.629,1519,0.015,119.0,81.7,57.644,0,-310.762,0.346,0.2634770
00:19:40,H2 60m 6C_ramp 1.4 mL Flow Standards,39,LCA,size,,20,Ref 2,2,71.9,14.0,5398,57.712,1519,0.015,119.3,81.8,57.727,0,-310.878,0.177,0.2634325
00:19:40,H2 60m 6C_ramp 1.4 mL Flow Standards,39,LCA,size,,20,Ref 3,3,113.7,14.0,5400,57.713,1520,0.015,119.5,82.1,57.729,1,-311.000,0.000,0.2633859
00:19:40,H2 60m 6C_ramp 1.4 mL Flow Standards,39,LCA,size,,20,Ref 4,4,155.5,14.0,5403,57.793,1520,0.015,119.7,82.0,57.808,0,-310.930,0.102,0.2634127
00:19:40,H2 60m 6C_ramp 1.4 mL Flow Standards,39,LCA,size,,20,Ref 5,5,197.3,14.0,5406,57.799,1522,0.015,119.9,81.9,57.815,0,-310.588,0.599,0.2635436
00:19:40,H2 60m 6C_ramp 1.4 mL Flow Standards,39,LCA,size,,20,C21 Alkane,6,1294.3,12.5,3849,16.752,1122,0.005,132.6,83.6,16.757,0,-177.574,193.652,0.3143910
00:19:40,H2 60m 6C_ramp 1.4 mL Flow Standards,39,LCA,size,,20,C23 Alkane,7,1467.4,13.4,4435,18.143,1385,0.006,136.8,84.4,18.149,0,-85.941,326.645,0.3494197
00:19:40,H2 60m 6C_ramp 1.4 mL Flow Standards,39,LCA,size,,20,C25 Alkane,8,1628.1,13.6,4953,19.279,1325,0.006,143.6,86.3,19.284,0,-213.868,140.976,0.3005170
00:19:40,H2 60m 6C_ramp 1.4 mL Flow Standards,39,LCA,size,,20,C27 Alkane,9,1778.0,13.6,5213,20.073,1419,0.006,153.2,88.3,20.080,0,-214.610,139.899,0.3002333
00:19:40,H2 60m 6C_ramp 1.4 mL Flow Standards,39,LCA,size,,20,C29 Alkane,10,1917.8,13.4,5456,21.124,1515,0.006,170.0,93.3,21.131,0,-196.879,165.633,0.3070114
00:19:40,H2 60m 6C_ramp 1.4 mL Flow Standards,39,LCA,size,,20,C31 Alkane,11,2049.5,13.8,6276,26.672,1918,0.009,207.5,104.5,26.681,0,-141.382,246.179,0.3282261
00:19:40,H2 60m 6C_ramp 1.4 mL Flow Standards,39,LCA,size,,20,C33 Alkane,12,2187.4,14.4,5373,26.283,1561,0.009,221.2,109.1,26.291,0,-150.339,233.179,0.3248021
00:19:40,H2 60m 6C_ramp 1.4 mL Flow Standards,39,LCA,size,,20,C35 Alkane,13,2355.2,16.5,4199,25.478,1107,0.008,211.8,105.6,25.485,0,-202.366,157.668,0.3049136
01:05:28,H2 60m 6C_ramp 1.4 mL Flow Standards,40,LCA,size,,15,Ref 1,1,30.1,14.0,5400,57.851,1519,0.015,119.2,82.3,57.866,0,-311.092,-0.133,0.2634087
01:05:28,H2 60m 6C_ramp 1.4 mL Flow Standards,40,LCA,size,,15,Ref 2,2,71.9,14.0,5398,57.640,1519,0.015,119.4,82.2,57.655,0,-311.239,-0.346,0.2633525
01:05:28,H2 60m 6C_ramp 1.4 mL Flow Standards,40,LCA,size,,15,Ref 3,3,113.7,14.0,5400,57.760,1520,0.015,119.6,82.0,57.775,1,-311.000,0.000,0.2634437
01:05:28,H2 60m 6C_ramp 1.4 mL Flow Standards,40,LCA,size,,15,Ref 4,4,155.5,14.0,5404,57.868,1521,0.015,119.8,82.1,57.884,0,-311.157,-0.227,0.2633838
01:05:28,H2 60m 6C_ramp 1.4 mL Flow Standards,40,LCA,size,,15,Ref 5,5,197.3,14.0,5403,57.731,1520,0.015,119.9,82.0,57.746,0,-310.940,0.087,0.2634667
01:05:28,H2 60m 6C_ramp 1.4 mL Flow Standards,40,LCA,size,,15,C21 Alkane,6,1293.5,11.5,3023,11.788,874,0.004,132.7,83.8,11.792,0,-174.504,198.107,0.3156338
01:05:28,H2 60m 6C_ramp 1.4 mL Flow Standards,40,LCA,size,,15,C23 Alkane,7,1466.3,12.1,3454,12.759,1087,0.004,136.6,84.4,12.763,0,-82.481,331.668,0.3508196
01:05:28,H2 60m 6C_ramp 1.4 mL Flow Standards,40,LCA,size,,15,C25 Alkane,8,1627.3,12.1,3772,13.604,1031,0.004,143.2,86.2,13.608,0,-209.428,147.420,0.3022806
01:05:28,H2 60m 6C_ramp 1.4 mL Flow Standards,40,LCA,size,,15,C27 Alkane,9,1776.9,12.1,4002,14.197,1098,0.004,153.1,88.2,14.202,0,-209.683,147.049,0.3021829
01:05:28,H2 60m 6C_ramp 1.4 mL Flow Standards,40,LCA,size,,15,C29 Alkane,10,1916.7,11.9,4254,14.992,1206,0.005,171.1,93.6,14.996,0,-191.298,173.733,0.3092127
01:05:28,H2 60m 6C_ramp 1.4 mL Flow Standards,40,LCA,size,,15,C31 Alkane,11,2048.4,12.5,5002,18.946,1510,0.006,214.6,106.8,18.952,0,-138.510,250.348,0.3293964
01:05:28,H2 60m 6C_ramp 1.4 mL Flow Standards,40,LCA,size,,15,C33 Alkane,12,2185.9,13.2,4221,18.750,1238,0.006,210.1,105.1,18.756,0,-145.387,240.367,0.3267670
01:05:28,H2 60m 6C_ramp 1.4 mL Flow Standards,40,LCA,size,,15,C35 Alkane,13,2353.3,14.8,3368,18.142,885,0.006,212.2,105.8,18.147,0,-198.479,163.311,0.3064671
01:51:16,H2 60m 6C_ramp 1.4 mL Flow Standards,41,LCA,size,,10,Ref 1,1,30.1,14.0,5392,57.649,1517,0.015,118.8,82.1,57.664,0,-310.812,0.274,0.2634282
01:51:16,H2 60m 6C_ramp 1.4 mL Flow Standards,41,LCA,size,,10,Ref 2,2,71.9,14.0,5393,57.630,1517,0.015,119.0,82.1,57.645,0,-311.124,-0.180,0.2633087
01:51:16,H2 60m 6C_ramp 1.4 mL Flow Standards,41,LCA,size,,10,Ref 3,3,113.7,14.0,5393,57.681,1516,0.015,119.3,82.0,57.696,1,-311.000,0.000,0.2633562
01:51:16,H2 60m 6C_ramp 1.4 mL Flow Standards,41,LCA,size,,10,Ref 4,4,155.5,14.0,5396,57.816,1519,0.015,119.5,81.9,57.831,0,-310.724,0.401,0.2634618
01:51:16,H2 60m 6C_ramp 1.4 mL Flow Standards,41,LCA,size,,10,Ref 5,5,197.3,14.0,5397,57.653,1518,0.015,119.6,82.2,57.668,0,-311.162,-0.235,0.2632943
01:51:16,H2 60m 6C_ramp 1.4 mL Flow Standards,41,LCA,size,,10,C21 Alkane,6,1293.9,9.6,2812,8.288,802,0.003,132.0,83.4,8.291,0,-167.655,208.048,0.3181468
01:51:16,H2 60m 6C_ramp 1.4 mL Flow Standards,41,LCA,size,,10,C23 Alkane,7,1466.3,9.6,3017,8.811,953,0.003,135.7,84.2,8.814,0,-77.191,339.345,0.3527248
01:51:16,H2 60m 6C_ramp 1.4 mL Flow Standards,41,LCA,size,,10,C25 Alkane,8,1626.9,9.4,3116,9.230,850,0.003,142.1,85.3,9.233,0,-201.642,158.720,0.3051560
01:51:16,H2 60m 6C_ramp 1.4 mL Flow Standards,41,LCA,size,,10,C27 Alkane,9,1776.5,10.2,3142,9.694,884,0.003,151.1,87.7,9.697,0,-205.086,153.721,0.3038396
01:51:16,H2 60m 6C_ramp 1.4 mL Flow Standards,41,LCA,size,,10,C29 Alkane,10,1916.1,9.6,3247,10.050,931,0.003,167.6,92.6,10.053,0,-185.335,182.388,0.3113892
01:51:16,H2 60m 6C_ramp 1.4 mL Flow Standards,41,LCA,size,,10,C31 Alkane,11,2047.8,10.4,3723,12.696,1147,0.004,204.9,104.2,12.700,0,-134.403,256.309,0.3308568
01:51:16,H2 60m 6C_ramp 1.4 mL Flow Standards,41,LCA,size,,10,C33 Alkane,12,2185.3,11.5,3205,12.557,950,0.004,205.7,103.8,12.561,0,-139.416,249.033,0.3289405
01:51:16,H2 60m 6C_ramp 1.4 mL Flow Standards,41,LCA,size,,10,C35 Alkane,13,2352.1,13.0,2492,12.012,681,0.004,208.9,105.0,12.016,0,-191.988,172.731,0.3088460
02:37:07,H2 60m 6C_ramp 1.4 mL Flow Standards,42,LCA,size,,5,Ref 1,1,30.1,14.0,5392,57.591,1517,0.015,118.8,81.9,57.607,0,-310.694,0.445,0.2635067
02:37:07,H2 60m 6C_ramp 1.4 mL Flow Standards,42,LCA,size,,5,Ref 2,2,71.9,14.0,5392,57.561,1517,0.015,119.1,82.1,57.577,0,-311.262,-0.380,0.2632896
02:37:07,H2 60m 6C_ramp 1.4 mL Flow Standards,42,LCA,size,,5,Ref 3,3,113.7,14.0,5394,57.795,1517,0.015,119.3,82.1,57.810,1,-311.000,0.000,0.2633896
02:37:07,H2 60m 6C_ramp 1.4 mL Flow Standards,42,LCA,size,,5,Ref 4,4,155.5,14.0,5398,57.848,1519,0.015,119.5,81.9,57.863,0,-310.968,0.046,0.2634018
02:37:07,H2 60m 6C_ramp 1.4 mL Flow Standards,42,LCA,size,,5,Ref 5,5,197.3,14.0,5396,57.720,1518,0.015,119.7,82.2,57.735,0,-311.016,-0.023,0.2633835
02:37:07,H2 60m 6C_ramp 1.4 mL Flow Standards,42,LCA,size,,5,C21 Alkane,6,1293.1,9.0,1729,5.003,518,0.002,131.7,83.8,5.005,0,-162.748,215.170,0.3200632
02:37:07,H2 60m 6C_ramp 1.4 mL Flow Standards,42,LCA,size,,5,C23 Alkane,7,1465.5,8.8,1901,5.354,623,0.002,134.9,84.1,5.356,0,-72.600,346.009,0.3545248
02:37:07,H2 60m 6C_ramp 1.4 mL Flow Standards,42,LCA,size,,5,C25 Alkane,8,1626.0,8.8,2023,5.677,578,0.002,141.3,85.2,5.679,0,-193.718,170.221,0.3082241
02:37:07,H2 60m 6C_ramp 1.4 mL Flow Standards,42,LCA,size,,5,C27 Alkane,9,1775.5,9.0,2065,5.964,594,0.002,150.1,87.6,5.966,0,-196.897,165.607,0.3070088
02:37:07,H2 60m 6C_ramp 1.4 mL Flow Standards,42,LCA,size,,5,C29 Alkane,10,1915.3,8.6,2142,6.247,636,0.002,165.8,92.0,6.249,0,-176.272,195.542,0.3148933
02:37:07,H2 60m 6C_ramp 1.4 mL Flow Standards,42,LCA,size,,5,C31 Alkane,11,2046.7,9.4,2542,7.911,803,0.003,197.6,101.5,7.914,0,-125.162,269.722,0.3344314
02:37:07,H2 60m 6C_ramp 1.4 mL Flow Standards,42,LCA,size,,5,C33 Alkane,12,2183.8,10.2,2229,7.834,689,0.003,204.7,104.1,7.837,0,-134.948,255.517,0.3306902
02:37:07,H2 60m 6C_ramp 1.4 mL Flow Standards,42,LCA,size,,5,C35 Alkane,13,2350.2,11.5,1746,7.470,498,0.002,207.9,104.3,7.472,0,-182.708,186.200,0.3124328
03:22:57,H2 60m 6C_ramp 1.4 mL Flow Standards,43,ACAL2,standard_control_drift,,20,Ref 1,1,30.1,14.0,5392,57.678,1518,0.015,118.6,81.6,57.693,0,-310.779,0.320,0.2635402
03:22:57,H2 60m 6C_ramp 1.4 mL Flow Standards,43,ACAL2,standard_control_drift,,20,Ref 2,2,71.9,14.0,5391,57.648,1518,0.015,118.8,82.1,57.663,0,-310.754,0.357,0.2635499
03:22:57,H2 60m 6C_ramp 1.4 mL Flow Standards,43,ACAL2,standard_control_drift,,20,Ref 3,3,113.7,14.0,5393,57.556,1518,0.015,119.0,82.2,57.572,1,-311.000,0.000,0.2634558
03:22:57,H2 60m 6C_ramp 1.4 mL Flow Standards,43,ACAL2,standard_control_drift,,20,Ref 4,4,155.5,14.0,5396,57.693,1518,0.015,119.2,82.5,57.708,0,-311.243,-0.353,0.2633627
03:22:57,H2 60m 6C_ramp 1.4 mL Flow Standards,43,ACAL2,standard_control_drift,,20,Ref 5,5,197.3,14.0,5397,57.721,1519,0.015,119.3,82.3,57.736,0,-311.039,-0.056,0.2634410
03:22:57,H2 60m 6C_ramp 1.4 mL Flow Standards,43,ACAL2,standard_control_drift,,20,C23 Alkane,6,1467.0,10.4,4955,16.446,1512,0.006,133.4,83.7,16.452,0,-84.329,328.986,0.3501291
03:22:57,H2 60m 6C_ramp 1.4 mL Flow Standards,43,ACAL2,standard_control_drift,,20,C20 FAME,7,1490.6,10.5,4737,15.244,1545,0.006,147.2,86.6,15.250,0,-28.176,410.484,0.3716003
03:22:57,H2 60m 6C_ramp 1.4 mL Flow Standards,43,ACAL2,standard_control_drift,,20,C25 Alkane,8,1627.5,10.7,5030,17.145,1241,0.005,140.2,85.5,17.150,0,-264.330,67.736,0.2813012
03:22:57,H2 60m 6C_ramp 1.4 mL Flow Standards,43,ACAL2,standard_control_drift,,20,C27 Alkane,9,1776.9,11.1,4978,17.635,1393,0.005,148.3,87.0,17.640,0,-185.221,182.553,0.3115504
03:22:57,H2 60m 6C_ramp 1.4 mL Flow Standards,43,ACAL2,standard_control_drift,,20,C29 Alkane,10,1916.7,11.3,5171,18.954,1602,0.007,162.7,91.0,18.960,0,-102.429,302.716,0.3432080
03:22:57,H2 60m 6C_ramp 1.4 mL Flow Standards,43,ACAL2,standard_control_drift,,20,C31 Alkane,11,2047.8,11.7,5153,19.574,1324,0.005,196.2,101.4,19.579,0,-275.139,52.048,0.2771681
03:22:57,H2 60m 6C_ramp 1.4 mL Flow Standards,43,ACAL2,standard_control_drift,,20,C30 FAME,12,2213.3,13.0,4173,18.252,1128,0.006,203.2,103.2,18.257,0,-195.305,167.917,0.3076946
04:10:08,H2 60m 6C_ramp 1.4 mL Flow Standards,44,ACAL2,standard_control_drift,,20,Ref 1,1,30.1,14.0,5388,57.459,1515,0.015,119.6,81.1,57.475,0,-311.183,-0.266,0.2632712
04:10:08,H2 60m 6C_ramp 1.4 mL Flow Standards,44,ACAL2,standard_control_drift,,20,Ref 2,2,71.9,14.0,5387,57.603,1515,0.015,119.5,81.2,57.618,0,-311.093,-0.136,0.2633055
04:10:08,H2 60m 6C_ramp 1.4 mL Flow Standards,44,ACAL2,standard_control_drift,,20,Ref 3,3,113.7,14.0,5388,57.549,1516,0.015,119.6,81.0,57.564,1,-311.000,0.000,0.2633412
04:10:08,H2 60m 6C_ramp 1.4 mL Flow Standards,44,ACAL2,standard_control_drift,,20,Ref 4,4,155.5,14.0,5390,57.700,1516,0.015,119.7,81.2,57.716,0,-311.084,-0.123,0.2633089
04:10:08,H2 60m 6C_ramp 1.4 mL Flow Standards,44,ACAL2,standard_control_drift,,20,Ref 5,5,197.3,14.0,5391,57.654,1516,0.015,119.8,81.1,57.669,0,-311.147,-0.213,0.2632850
